Subject,Label,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,HR,RT
Experiment 763 Participant 1,1,1.1617388332,1.4245929839,0.7724851361,-1.0265411625,1.8632584085,0.2952167116,1.4225167484,0.08190944,-0.2240456962,0.2813109671,1.4245929839,1.2664979159,1.0659042496,1.1008708424,0.025823529,-0.5565858207,0.8754269574,-1.103855213,-0.0089947868,0.7081959153,2.5264529212,-0.0259764828,-0.8173403208,0.0253862164,-0.3159069243,0.3338793856,0.737648355,0.6058205724,0.3812893838,0.8549540411,1.1606318797,0.7836520666,1.1207373912,0.3514435765,1.0268531654,0.5754998222,0.0644281259,1.4245929839,1.4245929839,1.4245929839,0.0049807748,0.342830366,1.4245929839,1.4245929839,1.4245929839,-0.4626266075,0.7587152239,0.8108326457,0.6497369071,1.0975514097,0.4109141439,0.2772446308,0.6520425289,0.3436205376,0.1519950544,0.5876480032,1.4245929839,1.4245929839,-0.0327419287,-1.4907611772,-0.6973723383,-0.2167373895,0.4544407762,-0.8082448022,-1.0701710205,-0.0970703462,3.5986246382
Experiment 763 Participant 1,1,-1.2108355705,-1.2444579945,-0.8203855329,-0.3521456329,-0.6168575338,-0.5791804483,-1.1377941704,1.0272301954,-0.2326075092,-0.6717767744,-1.2444579945,-0.9802590166,-1.2448765491,-0.329176724,0.0984927843,0.9440904316,-0.6408740209,-0.1735691788,0.054069284,-0.6552354903,-0.2481506289,0.857696768,-0.0479560953,-0.6412251352,-0.369102111,0.0410314579,-0.0049038664,0.1431568736,-1.1930227357,-1.2277611568,-0.8478063083,-0.5782558888,-0.4866074683,-0.0837421169,-0.3365403374,-0.9060271106,-0.6257336399,-1.2444579945,-1.2444579945,-1.2444579945,-0.4711340996,-1.0170570447,-1.2444579945,-1.2444579945,-1.2444579945,-0.4767278988,-0.1932251291,-0.3389581968,-1.4767554675,-1.0948816265,-0.0603130834,-0.229141151,-0.5914338937,-0.080193887,0.0707819612,-0.6531130066,-1.2444579945,-1.2444579945,-0.089011277,0.0641459959,-0.1189063681,0.3528419019,0.2907891415,-0.8767169144,-0.490149422,-0.8587545893,1.3150989583
Experiment 763 Participant 1,0,-0.1153103392,-0.0247303968,-0.2585802319,-0.5288838928,0.7498344566,-0.8482347079,0.0322403892,1.2159374297,1.7106269706,0.2189228935,-0.0247303968,-1.3947512794,-1.3001914219,1.1559671802,1.3455250168,-1.8288175778,-0.6127436263,-0.5906888338,-0.9690401306,-0.6308132366,-0.1757478243,-0.5401963153,-0.893063651,0.4536379405,-0.3202060837,0.3864550709,1.1630514229,-0.2643026347,1.9343907845,-2.1143370075,-2.3087381445,-0.2095845715,1.4254344163,0.5180479657,0.9563064692,1.0973602774,2.2779666044,-0.0247303968,-0.0247303968,-0.0247303968,0.5927443077,1.2014251253,-0.0247303968,-0.0247303968,-0.0247303968,-2.3295841641,-1.1798661386,-0.9753132489,1.9436703614,-0.0970897032,-0.5785932437,-4.3397055792,-0.8055398619,-1.8155839045,-1.6993832318,-1.8475825243,-0.0247303968,-0.0247303968,-0.6176679853,0.7449421849,-0.4703007904,-0.7440429742,-0.4274832671,0.146014426,0.2292456732,-0.0492522487,0.3252842242
Experiment 763 Participant 1,0,-0.0760283088,0.2192151227,0.2118467694,0.1813025313,0.6767563407,-0.022634711,0.6690486218,-0.1631814919,-0.226432636,-0.0809489872,0.2192151227,-1.4601794469,-0.2192345311,-0.8157452618,-0.2568598201,0.8450949993,-1.308611586,-1.5445211312,-0.5643751294,-1.2141936182,-0.3587261779,-0.3377823828,-0.3706343605,0.8381904104,-0.8292875011,-0.4641557747,0.8764863849,1.0776381617,1.4639275933,-0.1877109621,-1.3020158333,-1.7953754246,-1.3606950923,-1.94364811,-0.4770156881,-0.7578586076,0.3103398104,0.2192151227,0.2192151227,0.2192151227,0.4357533117,-0.6778545647,0.2192151227,0.2192151227,0.2192151227,-0.4061700197,-1.5928417779,-1.6377713714,-0.4647092724,0.1039885039,-0.3984402596,-1.6582492798,-0.4827797669,-2.8041047846,-0.6354834032,-0.2256075162,0.2192151227,0.2192151227,0.1630477592,0.1300322861,0.4259738804,0.8848683199,0.1243672194,0.232131194,0.4409247231,1.2660524991,-1.3761512353
Experiment 763 Participant 1,0,0.9771124973,1.1949972008,0.1565696384,0.40279118,0.8953623623,-0.7564370072,1.2022749489,-0.4614370348,-0.4824516536,1.6335664208,1.1949972008,0.3882265125,0.6726389769,0.6220837828,-0.0573447132,0.5081548128,-0.0470873951,-0.7733861848,-0.1100619552,-0.337293663,-0.3970626695,-0.8497047129,-2.0901513185,0.2578551588,1.2422867014,0.5334646737,0.503729826,0.5143595817,0.2809203472,-1.0752354227,-2.4545868823,0.6342095695,-1.0777669644,-3.4358380113,-0.9737505823,-2.8390530238,0.2168504085,1.1949972008,1.1949972008,1.1949972008,-1.145632954,-0.1445145779,1.1949972008,1.1949972008,1.1949972008,-0.8467375837,-1.4403951491,-1.5084948567,0.6273137153,0.9083013324,-0.9438017773,-0.4763223135,-0.83725123,-3.4142425234,-4.2424533028,-1.9564954357,1.1949972008,1.1949972008,-0.3687961765,-0.2441424147,-0.1693930756,1.59E-005,-0.0646440534,0.4207920767,0.9039521538,-1.1244407404,0.1898107437
Experiment 763 Participant 1,0,1.1617388332,1.4245929839,0.7724851361,1.5467279605,1.9746786264,-1.0177817185,1.4225167484,0.8519801916,0.1318957755,1.3914401681,1.4245929839,0.5123142559,-0.3692952211,0.087129666,-1.2572280895,-1.6611201297,0.9090351227,0.350569583,-0.3444769514,-0.8920300604,2.859978402,1.8751190512,1.0943103763,1.9699347064,2.6618414145,0.7550286096,-0.4205714913,-0.6330813399,1.1696893084,-1.4953109019,-4.470856724,0.7836520666,-0.2215830673,1.6765248566,-0.2211971449,-1.2819082249,-1.2345846083,1.4245929839,1.4245929839,1.4245929839,-1.0083465793,-1.6432849604,1.4245929839,1.4245929839,1.4245929839,0.8104825504,-0.6054272527,-0.4239714859,-1.0989535479,1.0975514097,1.4680683606,0.0930603464,6.110229952,-0.9623189946,-1.1991801172,0.4295511228,1.4245929839,1.4245929839,-2.1146612026,-0.9785623037,-1.1416200278,-1.8018998635,-1.3831616419,-1.4604309426,-0.9121160095,0.0383861814,1.0070660669
Experiment 763 Participant 1,0,0.9771124973,1.1949972008,3.397406985,3.3585614347,-0.9942895426,-2.1594771017,1.2022749489,-1.416477413,-0.7263679402,-1.965358731,1.1949972008,1.1759719076,0.1084202219,1.1426226949,1.6939390301,0.4102294409,1.687430041,-0.728414299,0.5330766063,-1.0272739788,0.6048590923,0.1769652474,-0.2832720003,-0.2477846629,-0.7489372327,-0.2705889297,-0.3173822639,0.3952504,-1.3102762048,0.4149497334,0.0292957462,0.6342095695,-1.1551026912,-0.9709140853,-0.094883286,-0.0512724917,1.3337595292,1.1949972008,1.1949972008,1.1949972008,-0.6038840648,-0.8512214195,1.1949972008,1.1949972008,1.1949972008,3.4424450121,1.0491208366,0.7877257615,0.1026116489,0.9083013324,-0.9568349851,-0.1870407811,0.2177553494,-0.4036851349,-0.4336645113,0.2559906092,1.1949972008,1.1949972008,-0.8475453152,0.3452471186,-0.3503501984,-0.8630999129,-0.9887718623,-0.8142219711,-0.898996304,0.8215658271,-1.0671118484
Experiment 763 Participant 1,0,0.11004421,0.2192151227,0.0085217644,-0.1374411905,0.5569331243,-2.4461700485,0.0514841087,1.8482972119,1.2425769876,1.0408034097,0.2192151227,-1.7115458061,-0.6373324114,-0.4984930282,-0.2475409371,-0.2755382553,-0.5954347815,-0.8361729953,-0.3638459331,-0.3296860545,-0.166789635,-0.5670261051,-0.5458972224,-0.2108187671,-2.7449277043,-2.839388966,-0.6249927597,-2.5214384965,-0.5686321204,-0.0741297871,0.3791149317,3.2935997773,0.4634192528,-1.4550683794,-1.307152634,-1.0917345072,-0.5213618298,0.2192151227,0.2192151227,0.2192151227,-1.9438647028,-1.7030196097,0.2192151227,0.2192151227,0.2192151227,-0.7092746035,-0.7961327726,-0.8438314611,-2.4792200267,0.1039885039,1.2915930083,0.1414643171,-0.4208520305,-1.6937124516,-1.7433325596,-1.2940895232,0.2192151227,0.2192151227,0.432910774,-0.3441684124,-0.5365481432,0.394091138,0.5928228737,0.0724957722,0.4573139238,0.4905260923,-1.0742881738
Experiment 763 Participant 1,0,-0.8906582785,-0.0247303968,-0.1073950008,-0.2880351567,-1.612283531,-2.4027071661,-0.014037949,-0.4530885525,-0.2103599557,0.7561692287,-0.0247303968,2.5873805738,-0.7774894127,-0.9750210209,-0.6533717218,1.2883287915,-1.0290243352,-2.0121306653,-1.0502206877,-0.0289247819,-0.1860026767,-0.6962133498,-0.9336186642,-1.1300316975,-1.094645616,-1.0317117277,-1.8632064315,1.4308081647,0.5966923993,-1.3516612314,-0.281128231,-0.0511180064,-0.4073331189,-0.526804608,-0.8050419976,-1.3048632598,-1.427840176,-0.0247303968,-0.0247303968,-0.0247303968,-2.0746041914,-2.6814767589,-0.0247303968,-0.0247303968,-0.0247303968,-1.4300733906,-1.4448076325,-1.2514979169,-0.7390251517,-0.0970897032,-3.4847556044,0.38009199,0.3613392952,1.0043984659,1.4234537008,1.5821489513,-0.0247303968,-0.0247303968,-1.9424368455,-0.3056922477,0.8388241098,0.4851275299,0.0654556819,-0.3560109354,-1.3384068204,-1.9735281046,-1.2542429029
Experiment 763 Participant 1,0,-0.8076910605,-0.0247303968,-0.1073950008,-0.6095930398,-0.2848843347,-0.1840964318,-0.0733538841,0.7753261689,-1.700487275,-0.3545148807,-0.0247303968,0.8647644046,1.638787862,0.8700435406,0.7570278075,-1.0141434359,-0.4272579754,0.259472027,-0.775794526,-1.3742798196,1.285857066,0.9002514742,-1.7415767896,-1.318258737,1.4176905659,1.7876727983,1.1463589016,0.0763993622,1.122227975,-0.2232135524,-1.3647248655,0.6335965023,0.2683797371,-0.7721557853,1.4535153385,1.8147947075,0.5912204474,-0.0247303968,-0.0247303968,-0.0247303968,-0.850887203,0.2456808126,-0.0247303968,-0.0247303968,-0.0247303968,0.7030967902,-0.9093729155,-0.5377906539,0.6861914418,-0.0970897032,-0.077054907,2.160466377,-0.4651071118,-0.4582629121,-0.2760614238,-0.3671381389,-0.0247303968,-0.0247303968,1.4815036783,-0.1688536435,-0.0012824852,0.2477007523,0.4298909741,0.5458639295,0.3170200031,0.0207861043,-0.0511138687
Experiment 763 Participant 1,0,1.1617388332,1.4245929839,0.7724851361,-0.5462388938,0.0733466188,-0.2547047023,1.4225167484,-0.7667343099,0.4593795637,-1.7504446291,1.4245929839,-1.4746418228,-1.137940067,-0.9458462415,-0.3360223625,0.037103304,-0.5688332922,1.4226472228,1.3175467605,1.1693773403,0.7303965532,0.756943913,1.34642447,0.1634935628,0.0598610244,2.4351164301,0.9954269774,-1.9196319758,2.1188184074,-1.1341780326,-2.0655494763,0.7836520666,0.4366004482,-0.9814766075,-0.4010160852,-0.2161640542,0.7221353172,1.4245929839,1.4245929839,1.4245929839,-0.5604114568,0.54335656,1.4245929839,1.4245929839,1.4245929839,1.7815893756,-1.0798724459,-1.0903866977,-1.0607707551,1.0975514097,-0.7903531872,1.8610995339,3.7041398196,1.5957507612,-0.2008269347,-0.4378255459,1.4245929839,1.4245929839,3.5710115126,-5.6793038241,-4.7462188063,-6.4701219575,-6.4358587282,-6.1480212475,-6.4124629287,-1.9735281046,-0.7872331745
Experiment 763 Participant 1,0,1.1617388332,1.4245929839,0.7724851361,-0.2160448528,-0.3852038901,2.7061602251,1.442209264,-2.8395523561,-0.2988100259,0.2325397048,1.4245929839,-0.9888058714,-0.0457290293,-1.5105984513,-0.6091146685,0.0610937482,2.134802874,0.5975872534,-0.2346325192,-0.1215670035,-0.3128308339,0.0796339288,0.0312619209,-0.8399242738,0.1396428136,-0.2846688851,-0.584127686,0.6915820741,-0.1457002284,1.4316826133,0.7791510225,0.4344386402,-0.2661891448,0.575521832,-0.2120471254,0.0234610697,1.1799552166,1.4245929839,1.4245929839,1.4245929839,0.7681366501,1.243831462,1.4245929839,1.4245929839,1.4245929839,-0.237273758,0.9327924701,1.6700127839,-0.0258391121,3.0681300131,-2.8559380414,1.5252172091,0.5418486323,0.8053530133,0.1429452702,0.6932730229,1.4245929839,1.4245929839,0.1469302703,0.985510755,0.5766673966,0.4602155775,0.5914471721,0.1764432429,0.6888066032,-1.4490901435,-0.8418019331
Experiment 763 Participant 1,0,-0.3573697794,-0.9861627385,-0.767364782,0.4372178058,-0.8264613918,0.4605827074,-0.8900664954,0.4789303617,-1.2504537518,-1.8791242612,-0.9861627385,-0.3405090945,-1.6121225174,-0.8128912541,-0.1661830057,-0.1456567047,0.334309214,0.350598043,-0.0310784167,1.3805919971,0.4629376721,-1.1115478348,-0.5402636072,-0.3616720076,-0.7830660316,-0.8665737074,-0.1885576991,0.0349931991,-0.1796789539,-1.0628333146,-0.7593214796,-1.2635743459,-0.9584890591,-0.044955024,2.2585357483,1.8061786249,1.563820198,-0.9861627385,-0.9861627385,-0.9861627385,-0.3507677003,-1.0186240691,-0.9861627385,-0.9861627385,-0.9861627385,-0.5004713426,-1.8667010028,-1.9106859526,-0.850995836,-0.8895744019,-1.5238371739,-1.2341582585,-0.9961074504,-1.410764943,-1.5640369942,-1.6952714156,-0.9861627385,-0.9861627385,0.3484581659,0.052048551,-0.2095433177,-0.1829546956,-0.0283506676,-0.3172847045,0.3177825654,0.9673057804,-1.5233234411
Experiment 763 Participant 1,0,0.3302798318,-0.9861627385,-0.8937359916,-0.3021243983,-0.6886714981,-0.8119823306,-0.890022146,-2.1548957934,1.8984965448,0.9310938588,-0.9861627385,-0.2955043586,-1.0327037037,-1.225719229,0.0612294291,0.7290166014,-0.2642648801,0.1161599854,-0.444658108,-0.7387546502,0.7423374711,-0.6030181263,0.214834152,-0.1171823366,-0.0844979701,-0.9504233669,-0.9169054379,-0.2861484645,-1.2124063829,-0.235758496,-0.1391953198,-0.2479910961,-0.4273615758,-1.3096421178,-1.8258344589,-1.3252199648,-0.1247565355,-0.9861627385,-0.9861627385,-0.9861627385,-0.1616581167,0.0434175612,-0.9861627385,-0.9861627385,-0.9861627385,-1.5064855173,-0.6184089808,-0.6209477868,0.9911681536,-0.5266977299,0.4051801571,0.0906036071,-1.2219361938,-3.1563651633,-2.9674108373,-2.2744697941,-0.9861627385,-0.9861627385,0.2916767068,0.526773222,0.2075015818,-0.3786801323,-0.4418014887,-0.5982430614,-0.234565067,1.3849311113,0.6298141941
Experiment 763 Participant 1,0,-1.4600314109,-0.9861627385,0.2957981311,-1.4492275042,-1.3563554209,-0.5988140407,-0.890022146,-0.2848322994,0.1033179976,0.6044691403,-0.9861627385,-0.1045724278,-0.8692289035,-0.3900559957,0.5810902986,0.3221982983,-0.680210627,0.8308255648,-0.0073461992,-1.8533417532,-2.0253461056,-1.0497374552,0.0748912506,0.2056360348,-0.6765399418,0.4977069683,1.630086739,0.5815706041,-0.1435610222,5.3398365462,2.0332507594,-1.2204714017,-2.126097325,-0.1951731783,-0.4606487337,0.3070802801,-1.0931160871,-0.9861627385,-0.9861627385,-0.9861627385,-0.266323537,0.1265752901,-0.9861627385,-0.9861627385,-0.9861627385,3.2895414475,2.7334850228,3.2229155666,-3.6941854352,-0.8895744019,-0.3155659215,0.2191221254,3.1068779218,2.4023626247,2.7450974108,4.3172456726,-0.9861627385,-0.9861627385,-0.0678368543,1.0100655128,0.1082320678,0.3983646034,0.3296013969,-0.2351886097,-0.1128202588,0.9673057804,-0.4037264037
Experiment 763 Participant 1,0,0.9771124973,1.1949972008,1.3970750162,-0.5378917349,0.4783444627,-0.4607259516,1.2022749489,0.420992899,-0.5551498552,0.5014793758,1.1949972008,-1.6390311729,-1.9633662003,-0.9800090027,-0.3823435967,-1.7583857632,-0.0077407493,1.4730245342,0.879654071,-0.8268556139,-1.1193848022,-0.1629275409,0.2835318457,0.4968645716,0.014287615,-0.9641916501,-1.8287655269,-2.026644289,-0.6715643802,-2.4110305216,-2.8062833542,0.6342095695,-2.7714158607,-2.3567763318,-1.0739989999,-2.6556536586,-2.5345872433,1.1949972008,1.1949972008,1.1949972008,-0.7990304008,-2.5719145616,1.1949972008,1.1949972008,1.1949972008,0.4758736274,0.5737448701,0.0927585322,-0.4196384018,0.9083013324,-1.9120104429,-1.8511023762,0.4172195063,0.6948326729,0.5047383322,0.7284126036,1.1949972008,1.1949972008,0.212939685,-0.0500629073,-0.2950146641,-0.1161783177,-0.2887164189,-0.0590750481,0.2677722774,0.8820026213,1.2169591018
Experiment 763 Participant 1,0,1.1617388332,1.4245929839,0.7724851361,0.0756110955,0.0646363922,-1.4463817938,1.4310785206,1.3387749425,2.7393133778,2.1397582219,1.4245929839,1.597953855,-1.144223679,0.4113895877,0.2325806254,-0.4766825616,-0.0113505904,0.942544159,0.9368260019,-0.6905947849,0.2277601846,-0.3506076018,0.3256075281,0.6370617059,-0.1412375825,0.194957123,-0.0754187604,-0.3533412648,-1.0274766462,0.4248846774,1.8039650814,1.9406334985,0.0762246283,-0.0363257219,1.1519316984,1.8759218305,1.1985325049,1.4245929839,1.4245929839,1.4245929839,-0.9767373961,-1.0130456697,1.4245929839,1.4245929839,1.4245929839,-0.6319191701,-1.7729836375,-1.1659424234,-2.1666652752,0.1574197853,-2.1685907326,-0.6547188739,0.0354770143,-1.6796124324,-2.2019510815,-0.0547166528,1.4245929839,1.4245929839,-0.428191227,-0.1592753084,-0.7825733108,-0.803689449,-0.2188938745,-1.0985067575,-0.8107848786,-0.2687041255,-1.1022616563
Experiment 763 Participant 1,0,-1.3075905129,-1.2444579945,-1.5579083064,1.1867247411,0.7322420848,-0.7758812859,-1.1377941704,0.1169681016,-0.9184847592,-0.0788488537,-1.2444579945,-1.3228603887,-0.3311863602,-1.2684964913,-1.316569515,-0.194303867,0.8937154931,-1.3581264659,-0.7760479766,0.325770359,0.691506147,0.6685759874,-0.4678007625,-0.13906307,-0.0664860656,0.4060501072,0.3623112969,-1.5891373535,-1.6056384593,-0.2285497649,-0.8632601395,-1.203236975,-1.729245649,-1.230304522,0.187753659,0.9301788167,-0.4607984923,-1.2444579945,-1.2444579945,-1.2444579945,0.0992717461,0.1048752832,-1.2444579945,-1.2444579945,-1.2444579945,-0.7297332069,-1.7920116372,-1.8042057958,0.2952438351,-1.1011460365,0.4860193146,-0.6127907138,-2.4180051798,-3.1319146185,-2.4582768489,-2.4085609155,-1.2444579945,-1.2444579945,0.0517284797,-0.1999943754,-0.5995332627,-0.6230909407,-0.9981297748,-0.9607282906,-0.4372235759,0.293199571,-1.7932345239
Experiment 763 Participant 1,0,-0.561921737,-0.0247303968,0.456034587,-0.994797275,0.4094626672,0.8147941517,0.0322403892,0.178735171,0.1442619428,0.0233046379,-0.0247303968,-0.1158603794,-1.2443892954,-1.3104232237,-2.633360837,0.1838439503,-0.8065951447,-2.6244706788,-0.3064862929,-2.0868710353,-1.8555920587,-0.3779075499,0.8831876193,1.6152871691,1.1183352615,1.0932743248,1.3822856726,1.0499111645,-0.6644377973,0.4700880339,-0.1630892514,-0.2492237765,-1.0244370926,0.3947636147,1.1595736732,1.2670437408,1.0029536986,-0.0247303968,-0.0247303968,-0.0247303968,-1.2075390416,-1.1873281937,-0.0247303968,-0.0247303968,-0.0247303968,-0.2463027526,-0.9045183808,-0.6942255872,-1.2654207683,-0.0970897032,-0.9779733379,-0.6996086158,-0.4750283549,-0.3898189938,-0.2878398396,-0.3735662088,-0.0247303968,-0.0247303968,-0.4180509059,0.2492362175,0.1947023179,0.8186514828,0.891474064,0.3083953677,0.4080903597,0.9184617743,-0.5805048283
Experiment 763 Participant 1,0,1.1617388332,1.4245929839,0.7724851361,-0.3226760236,0.3755101793,-0.73854418,1.4641973839,-1.1685754209,0.8724199567,1.5758076946,1.4245929839,-0.3215023016,0.7048186768,-1.7948610861,0.2454571694,-0.0917468053,0.5836238223,0.7097792171,0.6742952971,0.8207565598,0.0041344111,-0.2631308061,-0.9692764977,-0.8525400119,-0.5183322054,-0.9359513335,-1.1504966039,-1.125682438,-1.0709236869,0.8963770218,0.2310838157,-0.9019981051,2.555831634,0.9296652228,-1.2146132593,-1.5780183273,0.6542978548,1.4245929839,1.4245929839,1.4245929839,-2.7378211396,1.6607822129,1.4245929839,1.4245929839,1.4245929839,0.4730567004,-0.3080172567,0.8512672141,0.0938984049,3.9244256218,-1.3547602659,-0.4519402784,-0.3241961375,-1.9933052712,-1.7499125174,0.2262373167,1.4245929839,1.4245929839,1.2889878246,-0.8809963586,0.023291621,-0.4267295648,-0.7612146861,-0.5627351361,-0.8789881614,0.2314121137,-0.8572106152
Experiment 763 Participant 1,0,1.1617388332,1.4245929839,0.7724851361,-0.7990300824,0.4043018703,-0.4182314935,1.4225167484,-0.4912559819,-1.1533056435,-0.3901813689,1.4245929839,0.4991602644,-0.8649887988,-1.4824916285,0.6498254341,-0.2258527723,0.517722269,-0.6890722875,-0.3947245837,0.3241228873,-1.2800974601,-1.8453206273,-1.4048525313,-0.5089086518,0.7903446873,-0.5651877588,-0.9664962829,-1.376293657,-0.343917702,-0.3244709873,0.0667397079,0.7836520666,1.3906784249,0.1417118085,0.8840922861,0.2450434031,0.4955522635,1.4245929839,1.4245929839,1.4245929839,0.4757637365,0.1492192917,1.4245929839,1.4245929839,1.4245929839,-1.1404793685,-0.7086006888,-0.5782083195,-0.0185529022,1.0975514097,0.1057353368,1.7947929925,0.207632626,-1.8368835745,-1.6778536678,0.128198087,1.4245929839,1.4245929839,0.1387071272,-0.9823153569,-0.5652768971,0.283911788,0.3086609239,-0.3949040398,-0.5369468123,-1.9735281046,0.475145884
Experiment 741 Participant 0,1,1.3083489796,1.3083489796,0.8218379918,0.551950698,1.2840899986,0.4743045419,0.2638516259,-1.5595963255,1.3083489796,-0.2254694434,-0.1250639303,0.411208506,1.0710931648,0.7987758361,0.8407850472,0.6977511307,-0.5445140596,0.5424752699,-0.0819778303,-0.0004188162,0.3995269407,0.8030266458,-0.8444566529,1.147542106,-0.1023966527,0.2748064908,1.3083489796,-0.3232433629,-1.0567699596,-0.1847978873,0.932797091,-0.5758719849,-0.5055593561,0.6201091196,1.2697143746,1.2727059343,-0.1102794618,0.7363471341,0.1732234463,0.0990848128,0.3154021656,0.4754313361,-0.7859543963,-1.3371301315,-1.5223301792,-1.1987344942,-1.4127143629,-0.5812018194,0.3439237912,-1.1006062212,0.2163730007,-0.5337625914,-0.6300021437,-0.8063381489,-0.8071445282,-0.2552185581,0.333157596,-1.0931420916,-0.0219109147,-0.892741759,0.0828354689,0.4284789629,0.3971282994,0.7939952213,1.5406492711,0.182490601,1.7362323622
Experiment 741 Participant 0,1,-0.0518158012,-0.0518158012,-0.4431604948,-0.0586358216,0.6036740869,0.1304450417,1.6762686428,1.1130046269,-0.0518158012,0.4280299008,0.7621569891,0.8423026504,-0.0543545812,0.2479243152,0.0666881017,0.0089517954,-0.6007531708,-0.2814539293,-0.046496064,-0.9825378081,0.2079245793,-0.2507913213,1.5727442591,-1.3654234523,-0.2354660601,-1.5038246191,-0.0518158012,-0.7442443484,-1.9713367306,-1.8488605839,-0.0789185225,0.395155162,0.7608319984,-0.0893778061,-0.0457042619,-0.0417508589,0.6905357677,-0.4719954315,-0.9932747173,-1.3482483968,-1.1249942087,-0.6028976316,-0.8015751539,-0.3034834216,-0.3091104134,-0.5563755357,1.4917179363,0.9232693828,1.2422754846,0.6929940537,-0.2002364772,-0.5537629565,-0.1456767168,-0.2869062898,0.8311429691,0.0078282845,-0.5980775404,-0.63562749,-0.2373388307,0.5138336224,-0.3770533616,-0.5649792252,0.9748936425,1.3991525532,0.7156331812,-1.2032812725,-0.4074044977
